Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2010-01-04 00:00:00-05:00,4.2448162228645145,4.27004217475925,4.153086085161568,4.240229606628418,80020400,0.0,0.0
2010-01-05 00:00:00-05:00,4.224176197945155,4.3480117542868815,4.224176197945155,4.302146911621094,72864800,0.0,0.0
2010-01-06 00:00:00-05:00,4.299855429685357,4.338840803077328,4.258576747575751,4.329667568206787,64916800,0.0,0.0
2010-01-07 00:00:00-05:00,4.3067333438163855,4.325079367582648,4.212709917338825,4.244815349578857,54779200,0.0,0.0
2010-01-08 00:00:00-05:00,4.2104157877551645,4.283799868494524,4.1851898459746515,4.2539873123168945,47816800,0.0,0.0
2010-01-11 00:00:00-05:00,4.276919503960848,4.295265522245687,4.1347379716042365,4.194362640380859,55661200,0.0,0.0
2010-01-12 00:00:00-05:00,4.1324481669671815,4.148500891895941,3.965040553561617,4.052184104919434,62743200,0.0,0.0
2010-01-13 00:00:00-05:00,4.079702301743423,4.1209805389628835,3.921467528155408,4.1072211265563965,50886800,0.0,0.0
2010-01-14 00:00:00-05:00,4.056769607641462,4.086581740399825,3.974212259381641,4.0430097579956055,60852400,0.0,0.0
2010-01-15 00:00:00-05:00,4.013198216656961,4.047596971033242,3.8710161445234013,3.9237613677978516,81819200,0.0,0.0
2010-01-19 00:00:00-05:00,3.8939482513438124,4.022370891335798,3.8824821472820217,3.997144937515259,54532800,0.0,0.0
2010-01-20 00:00:00-05:00,3.9466920821770795,3.9971439777034248,3.893947316312016,3.981091260910034,71972800,0.0,0.0
2010-01-21 00:00:00-05:00,3.9787980068205915,4.049888798180131,3.8733080362642336,3.9100000858306885,60863200,0.0,0.0
2010-01-22 00:00:00-05:00,3.8641360054879437,3.9352268108832553,3.7517665268296057,3.7746987342834473,106791600,0.0,0.0
2010-01-25 00:00:00-05:00,3.8366163180356554,3.9122937314775887,3.8090974971861002,3.83890962600708,64367600,0.0,0.0
2010-01-26 00:00:00-05:00,3.8205633606438374,3.8457893093477273,3.7150738249798296,3.7173666954040527,71463600,0.0,0.0
2010-01-27 00:00:00-05:00,3.7150732785385236,3.8320288987358966,3.6737946185141896,3.8182694911956787,81250400,0.0,0.0
2010-01-28 00:00:00-05:00,3.848083684635448,3.861843098016371,3.637103898675951,3.6898488998413086,68776400,0.0,0.0
2010-01-29 00:00:00-05:00,3.731126495170969,3.772405160744684,3.4742817079365964,3.529320001602173,77470000,0.0,0.0
2010-02-01 00:00:00-05:00,3.543080000759433,3.8068045365873586,3.513267650516177,3.799924612045288,94983200,0.0,0.0
2010-02-02 00:00:00-05:00,3.786164854875624,3.8870682185994583,3.7746983150185,3.83890962600708,84981200,0.0,0.0
2010-02-03 00:00:00-05:00,3.804511358801928,3.88706870652109,3.786165330131428,3.8710155487060547,56229600,0.0,0.0
2010-02-04 00:00:00-05:00,3.836616930387842,3.836616930387842,3.6049982558530402,3.6462767124176025,78348000,0.0,0.0
2010-02-05 00:00:00-05:00,3.6416897784546993,3.728833514134693,3.5774786853701364,3.7196602821350098,60485600,0.0,0.0
2010-02-08 00:00:00-05:00,3.7081936218877862,3.802217048726075,3.6393959231494257,3.712780237197876,44516000,0.0,0.0
2010-02-09 00:00:00-05:00,3.772405399861789,3.79075142601257,3.646276087346876,3.6829681396484375,93014400,0.0,0.0
2010-02-10 00:00:00-05:00,3.7059019002615363,3.7884592615606962,3.680675942663705,3.7540605068206787,53582800,0.0,0.0
2010-02-11 00:00:00-05:00,3.8136843168028087,3.9673324774862464,3.7861654913273584,3.9260542392730713,69598000,0.0,0.0
2010-02-12 00:00:00-05:00,3.898533892045389,4.059061933149923,3.854961920190663,3.9787979125976562,78021200,0.0,0.0
2010-02-16 00:00:00-05:00,4.031544762181329,4.0682368298481935,3.9833865873950494,4.052184104919434,45702400,0.0,0.0
