Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2010-01-04 00:00:00-05:00,23.181749409640027,23.545146823091667,23.159036529794438,23.43158531188965,38409100,0.0,0.0
2010-01-05 00:00:00-05:00,23.35587790453788,23.545147577274797,23.19689062855211,23.43915557861328,49749600,0.0,0.0
2010-01-06 00:00:00-05:00,23.378592474053768,23.530008810139744,23.106045090717487,23.29531478881836,58182400,0.0,0.0
2010-01-07 00:00:00-05:00,23.18932589018412,23.242322625740695,22.856212216480294,23.05305290222168,50559700,0.0,0.0
2010-01-08 00:00:00-05:00,22.92434493749062,23.378591029657525,22.894061094539165,23.212034225463867,51197400,0.0,0.0
2010-01-11 00:00:00-05:00,23.249884499232458,23.287739297897385,22.803209427089644,22.916770935058594,68754700,0.0,0.0
2010-01-12 00:00:00-05:00,22.82592995120481,23.015199687854956,22.64423117730229,22.765363693237305,65912100,0.0,0.0
2010-01-13 00:00:00-05:00,22.909199690807192,23.106040309381424,22.719930031871915,22.977336883544922,51863500,0.0,0.0
2010-01-14 00:00:00-05:00,22.947054718299903,23.545147577274797,22.909201361357724,23.43915557861328,63228100,0.0,0.0
2010-01-15 00:00:00-05:00,23.53001165333512,23.65114415923539,23.24989183093238,23.363454818725586,79913200,0.0,0.0
2010-01-19 00:00:00-05:00,23.280176662185315,23.65114515766698,23.227181369118426,23.545154571533203,46575700,0.0,0.0
2010-01-20 00:00:00-05:00,23.32559342394765,23.42401445971842,22.94705408885724,23.15903663635254,54849500,0.0,0.0
2010-01-21 00:00:00-05:00,23.174182022351317,23.257459706597768,22.712363502385266,22.719934463500977,73086700,0.0,0.0
2010-01-22 00:00:00-05:00,22.712365757822038,22.863782107146182,21.834154397373986,21.925003051757812,102004600,0.0,0.0
2010-01-25 00:00:00-05:00,22.136989281135993,22.454962511634406,22.03099868564104,22.197555541992188,63373000,0.0,0.0
2010-01-26 00:00:00-05:00,22.106710539577513,22.598811671161116,22.02343137558156,22.333833694458008,66639900,0.0,0.0
2010-01-27 00:00:00-05:00,22.220261355137147,22.576087843850427,21.97042542816546,22.462526321411133,63949500,0.0,0.0
2010-01-28 00:00:00-05:00,22.591233695218087,22.613946581262322,21.872008187964216,22.076419830322266,117513700,0.0,0.0
2010-01-29 00:00:00-05:00,22.636651221955592,22.651793141435586,20.94079522854489,21.334476470947266,193888500,0.0,0.0
2010-02-01 00:00:00-05:00,21.493471660346906,21.561608883688304,21.137645061574567,21.50861358642578,85931100,0.0,0.0
2010-02-02 00:00:00-05:00,21.478323443208193,21.576743039249564,21.304194244038033,21.546459197998047,54413700,0.0,0.0
2010-02-03 00:00:00-05:00,21.39504306664224,21.796295275569744,21.28905251651582,21.675161361694336,61397900,0.0,0.0
2010-02-04 00:00:00-05:00,21.485895854797565,21.57674594678141,21.054361166904055,21.07707405090332,77850000,0.0,0.0
2010-02-05 00:00:00-05:00,21.198208372048697,21.41019097561399,20.87266422672153,21.213350296020508,80960100,0.0,0.0
2010-02-08 00:00:00-05:00,21.205774832420396,21.258770111058414,20.872659795821804,20.986221313476562,52820600,0.0,0.0
2010-02-09 00:00:00-05:00,21.175488561861318,21.45560828768931,21.008931784674303,21.205772399902344,59195800,0.0,0.0
2010-02-10 00:00:00-05:00,21.220921436699605,21.37990730770232,21.077076045782842,21.190637588500977,48591300,0.0,0.0
2010-02-11 00:00:00-05:00,21.145218977538413,21.501045626001847,20.971091135355056,21.289064407348633,65993700,0.0,0.0
2010-02-12 00:00:00-05:00,21.05436397670235,21.243633703248793,20.880236174842846,21.145214080810547,81117200,0.0,0.0
2010-02-16 00:00:00-05:00,21.396219502658685,21.57876940478041,21.31255236918287,21.563556671142578,51935600,0.13,0.0
2010-02-17 00:00:00-05:00,21.700466540448346,21.791740033037982,21.571161216974687,21.746103286743164,45882900,0.0,0.0
2010-02-18 00:00:00-05:00,21.746096878750002,22.08076963808025,21.685247418032283,22.035131454467773,42856500,0.0,0.0
2010-02-19 00:00:00-05:00,21.89822550242732,21.997105351231284,21.822163299088807,21.883012771606445,44451800,0.0,0.0
2010-02-22 00:00:00-05:00,21.936255312806306,22.01231751418258,21.791737275267966,21.85258674621582,36707100,0.0,0.0
2010-02-23 00:00:00-05:00,21.81456262151001,21.928655230882846,21.365797100646112,21.5483455657959,52266200,0.0,0.0
2010-02-24 00:00:00-05:00,21.69285457791101,21.898222059405644,21.586366929673627,21.776521682739258,43165900,0.0,0.0
2010-02-25 00:00:00-05:00,21.50270739604372,21.791742084136995,21.312552576023737,21.753711700439453,48735300,0.0,0.0
2010-02-26 00:00:00-05:00,21.791740697358414,21.943865123999995,21.68525446916894,21.80695343017578,40370600,0.0,0.0
2010-03-01 00:00:00-05:00,21.88300734306595,22.095979718662477,21.700458970798003,22.073162078857422,43805400,0.0,0.0
2010-03-02 00:00:00-05:00,22.118799282721042,22.28613493152404,21.47987924072337,21.647214889526367,93123900,0.0,0.0
2010-03-03 00:00:00-05:00,21.685246707958093,21.761308894056015,21.563547790507634,21.647214889526367,48442100,0.0,0.0
2010-03-04 00:00:00-05:00,21.647216392624003,21.79173441116826,21.50269982484538,21.776521682739258,42890600,0.0,0.0
2010-03-05 00:00:00-05:00,21.799346399214787,21.814559131568398,21.616797963269505,21.746103286743164,56001800,0.0,0.0
2010-03-08 00:00:00-05:00,21.69285457791101,22.004708256877397,21.677641849482008,21.776521682739258,39414500,0.0,0.0
2010-03-09 00:00:00-05:00,21.723280074575214,22.141621430484037,21.715673709838793,21.90582847595215,50271600,0.0,0.0
2010-03-10 00:00:00-05:00,21.951464352709397,22.141619098797968,21.905826169096922,22.035131454467773,44891400,0.0,0.0
2010-03-11 00:00:00-05:00,21.974287827379737,22.20247445372327,21.943863814326843,22.194868087768555,35349700,0.0,0.0
2010-03-12 00:00:00-05:00,22.301349386114538,22.346986121001596,22.088376989464496,22.26331901550293,31700200,0.0,0.0
2010-03-15 00:00:00-04:00,22.194863470866807,22.33938149241229,22.06555817806625,22.278532028198242,37512000,0.0,0.0
2010-03-16 00:00:00-04:00,22.3774144544795,22.430657560485837,22.210078771207314,22.339384078979492,36723500,0.0,0.0
2010-03-17 00:00:00-04:00,22.43826386080204,22.719693571291437,22.362201659256325,22.53714370727539,50385700,0.0,0.0
2010-03-18 00:00:00-04:00,22.537138155832388,22.60559397528462,22.43825833371553,22.521926879882812,43845200,0.0,0.0
2010-03-19 00:00:00-04:00,22.63602105939814,22.74250725254371,22.324167393101337,22.506715774536133,81332100,0.0,0.0
2010-03-22 00:00:00-04:00,22.4382619930182,22.590386383446642,22.354593433205988,22.514324188232422,37718200,0.0,0.0
2010-03-23 00:00:00-04:00,22.506716167823935,22.74250764995179,22.36980451666402,22.727294921875,42026600,0.0,0.0
2010-03-24 00:00:00-04:00,22.605605562044154,22.704486885609224,22.51433205650155,22.5523624420166,33987700,0.0,0.0
2010-03-25 00:00:00-04:00,22.68926593752813,23.252123853838977,22.66644684401994,22.8261775970459,73168700,0.0,0.0
2010-03-26 00:00:00-04:00,22.887029683566425,22.97069825191338,22.506720119466973,22.55996322631836,55595500,0.0,0.0
2010-03-29 00:00:00-04:00,22.597989239870742,22.681657792065447,22.476290318914213,22.506715774536133,33336000,0.0,0.0
2010-03-30 00:00:00-04:00,22.537139524043425,22.71208299035618,22.438259695923655,22.643627166748047,34954800,0.0,0.0
2010-03-31 00:00:00-04:00,22.544747527406155,22.6055969916202,22.187257106494343,22.278532028198242,63760000,0.0,0.0
2010-04-01 00:00:00-04:00,22.32417312485134,22.46869117462944,21.768921474080155,22.179655075073242,74768100,0.0,0.0
2010-04-05 00:00:00-04:00,22.156831366412263,22.385017942378852,22.080770625189047,22.26331901550293,34331200,0.0,0.0
2010-04-06 00:00:00-04:00,22.172048139849075,22.499114609532544,22.042742825108306,22.301353454589844,47366800,0.0,0.0
2010-04-07 00:00:00-04:00,22.179647344828858,22.483894619297033,22.164434618414088,22.32416534423828,58318800,0.0,0.0
2010-04-08 00:00:00-04:00,22.301347379806273,22.80335577069841,22.286134652623964,22.757719039916992,63713800,0.0,0.0
2010-04-09 00:00:00-04:00,22.780543678652737,23.130427784463397,22.74251185143471,23.077184677124023,54752500,0.0,0.0
2010-04-12 00:00:00-04:00,23.00873046068509,23.19127889190109,22.978304996766106,23.061973571777344,37068800,0.0,0.0
2010-04-13 00:00:00-04:00,22.932665829260014,23.198882807366562,22.91745309890745,23.160852432250977,41374600,0.0,0.0
2010-04-14 00:00:00-04:00,23.419458360777565,23.579187645232658,23.320577084030152,23.442276000976562,68941200,0.0,0.0
2010-04-15 00:00:00-04:00,23.442278617544254,23.541159905328545,23.35861005876765,23.480310440063477,52745400,0.0,0.0
2010-04-16 00:00:00-04:00,23.419468617618325,23.563985238056542,23.274950546413947,23.32819366455078,88703100,0.0,0.0
2010-04-19 00:00:00-04:00,23.40425351245301,23.769350386201218,23.396647146237505,23.609621047973633,64970300,0.0,0.0
2010-04-20 00:00:00-04:00,23.74652443941928,23.913861546370914,23.678068613987353,23.853012084960938,52199500,0.0,0.0
2010-04-21 00:00:00-04:00,23.8302001953125,23.959505521235524,23.754137982869658,23.8302001953125,55343100,0.0,0.0
2010-04-22 00:00:00-04:00,23.609617982208615,23.982321173775933,23.50313031978522,23.87583351135254,84847600,0.0,0.0
2010-04-23 00:00:00-04:00,23.670467482874983,24.020351579196575,23.31297557055025,23.54876708984375,126766600,0.0,0.0
2010-04-26 00:00:00-04:00,23.579190403786495,23.792164258741504,23.472704201691837,23.662858963012695,63649300,0.0,0.0
2010-04-27 00:00:00-04:00,23.541169188377896,23.76935441041134,23.38904473984476,23.465106964111328,68730900,0.0,0.0
